CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,6000,2,,,2,40.17,0.0,40.17,,No,0
Bronze,SOHO,6000,2,3.0,,5,40.17,0.0,40.17,20.09,No,0
Bronze,SOHO,6000,4,1.0,,5,40.5,0.0,40.5,10.13,No,0
Iron,SOHO,6000,2,,,2,40.5,0.0,40.5,20.25,No,0
Bronze,SOHO,6000,1,3.0,,4,40.83,0.0,40.83,40.83,No,0
Iron,SOHO,6000,4,,,4,41.0,0.0,41.0,10.25,No,0
Iron,SOHO,6000,3,,,3,41.0,0.0,41.0,13.67,No,0
Bronze,SOHO,6000,3,3.0,,6,41.0,0.0,41.0,13.67,No,0
Bronze,SOHO,6000,4,2.0,,6,41.17,0.0,41.17,10.29,No,0
Bronze,SOHO,6000,2,,1.0,3,41.83,0.0,41.83,20.92,No,0
Iron,SOHO,6000,5,1.0,,6,42.0,0.0,42.0,8.4,No,0
Silver,VSE,6000,3,1.0,,4,42.33,0.0,42.33,14.11,No,0
Bronze,SOHO,6000,5,,,5,42.33,0.0,42.33,8.47,No,0
Bronze,SOHO,6000,3,3.0,,6,42.5,0.0,42.5,14.17,No,0
Bronze,SOHO,6000,4,3.0,,7,42.67,0.0,42.67,10.67,No,0
Bronze,SOHO,6000,4,,,4,43.0,0.0,43.0,10.75,No,0
Bronze,SOHO,6000,1,1.0,,2,43.0,0.0,43.0,43.0,No,0
Bronze,SOHO,6000,4,,,4,43.33,0.0,43.33,10.83,No,0
Bronze,SOHO,6000,2,1.0,,3,43.33,0.0,43.33,21.67,No,0
Bronze,SOHO,6000,3,,,3,43.67,0.0,43.67,14.56,No,0
Bronze,SOHO,6000,3,,,3,44.0,0.0,44.0,14.67,No,0
Bronze,SOHO,6000,2,3.0,,5,44.17,0.0,44.17,22.09,No,0
Bronze,SOHO,6000,3,,,3,44.5,0.0,44.5,14.83,No,0
Bronze,SOHO,6000,3,,,3,44.83,0.0,44.83,14.94,No,0
Bronze,SOHO,6000,3,,,3,44.83,0.0,44.83,14.94,No,0
Bronze,SOHO,6000,3,1.0,,4,45.67,0.0,45.67,15.22,No,0
Bronze,SOHO,6000,3,1.0,,4,46.0,0.0,46.0,15.33,No,0
Bronze,SOHO,6000,4,,,4,46.5,0.0,46.5,11.63,No,0
Bronze,SOHO,6000,4,,,4,46.67,0.0,46.67,11.67,No,0
Bronze,SOHO,6000,3,3.0,,6,47.0,0.0,47.0,15.67,No,0
Iron,SOHO,6000,1,,,1,47.17,0.0,47.17,47.17,No,0
Bronze,SOHO,6000,4,3.0,,7,47.17,0.0,47.17,11.79,No,0
Bronze,SOHO,6000,3,1.0,,4,47.33,0.0,47.33,15.78,No,0
Bronze,SOHO,6000,6,1.0,,7,47.33,0.0,47.33,7.89,No,0
Bronze,SOHO,6000,3,,,3,47.5,0.0,47.5,15.83,No,0
Iron,SOHO,6000,2,1.0,,3,47.83,0.0,47.83,23.92,No,0
Iron,SOHO,6000,6,4.0,,10,48.17,0.0,48.17,8.03,No,0
Lead,SOHO,6000,3,,,3,48.67,0.0,48.67,16.22,No,0
Bronze,SOHO,6000,5,1.0,,6,48.83,0.0,48.83,9.77,No,0
Bronze,SOHO,6000,5,,,5,48.83,0.0,48.83,9.77,No,0
Iron,SOHO,6000,2,1.0,,3,49.0,0.0,49.0,24.5,No,0
Bronze,SOHO,6000,3,,,3,49.0,0.0,49.0,16.33,No,0
Bronze,SOHO,6000,3,1.0,,4,49.17,0.0,49.17,16.39,No,0
Bronze,SOHO,6000,5,1.0,,6,49.17,0.0,49.17,9.83,No,0
Bronze,SOHO,6000,1,1.0,,2,49.17,0.0,49.17,49.17,No,0
Bronze,SOHO,6000,4,,,4,49.33,0.0,49.33,12.33,No,0
Bronze,SOHO,6000,4,1.0,,5,49.5,0.0,49.5,12.38,No,0
Bronze,SOHO,6000,5,,,5,49.5,0.0,49.5,9.9,No,0
Bronze,SOHO,6000,4,,,4,49.67,0.0,49.67,12.42,No,0
Bronze,SOHO,6000,4,,,4,49.83,0.0,49.83,12.46,No,0
Bronze,SOHO,6000,4,,,4,50.17,0.0,50.17,12.54,No,0
Bronze,SOHO,6000,4,,,4,50.17,0.0,50.17,12.54,Yes,1
Bronze,VSE,6000,3,1.0,,4,50.33,0.0,50.33,16.78,No,0
Bronze,SOHO,6000,4,1.0,,5,50.33,0.0,50.33,12.58,No,0
Bronze,SOHO,6000,8,,,8,50.5,0.0,50.5,6.31,No,0
Bronze,SOHO,6000,3,,,3,50.5,0.0,50.5,16.83,No,0
Bronze,SOHO,6000,3,3.0,,6,50.67,0.0,50.67,16.89,No,0
Bronze,SOHO,6000,5,,,5,51.0,0.0,51.0,10.2,No,0
Bronze,VSE,6000,3,1.0,,4,51.0,0.0,51.0,17.0,No,0
Bronze,SOHO,6000,1,,,1,26.33,24.83,51.16,26.33,No,0
Bronze,SOHO,6000,6,,,6,51.33,0.0,51.33,8.56,No,0
Bronze,SOHO,6000,3,2.0,,5,51.33,0.0,51.33,17.11,No,0
Bronze,SOHO,6000,2,,,2,51.67,0.0,51.67,25.84,No,0
Bronze,SOHO,6000,1,,,1,51.67,0.0,51.67,51.67,No,0
Bronze,SOHO,6000,6,,,6,51.67,0.0,51.67,8.61,No,0
Bronze,SOHO,6000,3,6.0,,9,51.67,0.0,51.67,17.22,No,0
Bronze,SOHO,6000,4,,,4,51.67,0.0,51.67,12.92,No,0
Bronze,SOHO,6000,2,1.0,,3,51.83,0.0,51.83,25.92,No,0
Bronze,SOHO,6000,5,,,5,51.83,0.0,51.83,10.37,No,0
Bronze,SOHO,6000,2,1.0,,3,52.17,0.0,52.17,26.09,No,0
Bronze,SOHO,6000,5,3.0,,8,52.17,0.0,52.17,10.43,No,0
Bronze,SOHO,6000,5,,,5,52.5,0.0,52.5,10.5,No,0
Bronze,SOHO,6000,2,,,2,52.5,0.0,52.5,26.25,No,0
Bronze,SOHO,6000,4,,,4,52.67,0.0,52.67,13.17,No,0
Bronze,SOHO,6000,3,,,3,52.83,0.0,52.83,17.61,No,0
Bronze,SOHO,6000,4,1.0,,5,53.0,0.0,53.0,13.25,No,0
Bronze,SOHO,6000,6,3.0,,9,53.0,0.0,53.0,8.83,No,0
Bronze,SOHO,6000,5,,,5,53.33,0.0,53.33,10.67,No,0
Bronze,SOHO,6000,2,1.0,,3,53.5,0.0,53.5,26.75,No,0
Silver,VSE,6000,6,,,6,53.5,0.0,53.5,8.92,No,0
Silver,SOHO,6000,4,1.0,,5,53.5,0.0,53.5,13.38,Yes,1
Bronze,SOHO,6000,1,,,1,53.5,0.0,53.5,53.5,No,0
Bronze,SOHO,6000,3,,,3,53.67,0.0,53.67,17.89,No,0
Bronze,SOHO,6000,3,,,3,54.17,0.0,54.17,18.06,No,0
Bronze,SOHO,6000,5,,,5,54.33,0.0,54.33,10.87,No,0
Bronze,SOHO,6000,2,,,2,54.5,0.0,54.5,27.25,No,0
Bronze,SOHO,6000,4,,,4,54.5,0.0,54.5,13.63,No,0
Bronze,SOHO,6000,5,,1.0,6,54.67,0.0,54.67,10.93,No,0
Bronze,SOHO,6000,3,,,3,54.67,0.0,54.67,18.22,No,0
Bronze,SOHO,6000,3,2.0,,5,54.83,0.0,54.83,18.28,No,0
Bronze,SOHO,6000,3,,,3,55.0,0.0,55.0,18.33,No,0
Bronze,SOHO,6000,4,,,4,55.0,0.0,55.0,13.75,No,0
Bronze,SOHO,6000,4,1.0,,5,55.17,0.0,55.17,13.79,No,0
Bronze,SOHO,6000,3,1.0,,4,55.17,0.0,55.17,18.39,No,0
Bronze,SOHO,6000,3,2.0,,5,55.33,0.0,55.33,18.44,No,0
Bronze,SOHO,6000,3,2.0,,5,55.5,0.0,55.5,18.5,No,0
Bronze,SOHO,6000,4,,,4,55.67,0.0,55.67,13.92,No,0
Bronze,SOHO,6000,5,3.0,,8,55.67,0.0,55.67,11.13,No,0
Bronze,SOHO,6000,4,1.0,,5,55.83,0.0,55.83,13.96,No,0
Bronze,SOHO,6000,4,,,4,55.83,0.0,55.83,13.96,No,0
Bronze,SOHO,6000,2,,,2,55.83,0.0,55.83,27.92,No,0
Bronze,SOHO,6000,3,,,3,56.0,0.0,56.0,18.67,No,0
Bronze,SOHO,6000,2,1.0,,3,56.5,0.0,56.5,28.25,No,0
Bronze,SOHO,6000,3,,,3,56.5,0.0,56.5,18.83,No,0
Bronze,SOHO,6000,6,,,6,56.5,0.0,56.5,9.42,No,0
Bronze,SOHO,6000,4,,,4,56.67,0.0,56.67,14.17,No,0
Bronze,SOHO,6000,5,3.0,,8,57.0,0.0,57.0,11.4,No,0
Bronze,SOHO,6000,5,2.0,,7,57.0,0.0,57.0,11.4,No,0
Bronze,SOHO,6000,6,,,6,57.17,0.0,57.17,9.53,No,0
Bronze,SOHO,6000,3,,,3,57.17,0.0,57.17,19.06,No,0
Bronze,SOHO,6000,3,2.0,,5,57.17,0.0,57.17,19.06,No,0
Bronze,SOHO,6000,3,2.0,,5,57.67,0.0,57.67,19.22,No,0
Bronze,SOHO,6000,5,,,5,57.67,0.0,57.67,11.53,No,0
Bronze,SOHO,6000,2,,,2,57.83,0.0,57.83,28.92,No,0
Bronze,SOHO,6000,3,,,3,58.17,0.0,58.17,19.39,No,0
Bronze,SOHO,6000,3,,,3,58.25,0.0,58.25,19.42,No,0
Bronze,SOHO,6000,5,,,5,58.5,0.0,58.5,11.7,No,0
Bronze,SOHO,6000,5,,,5,58.67,0.0,58.67,11.73,No,0
