CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Iron,SOHO,6100,5,2.0,,7,40.33,0.0,40.33,8.07,No,0
Iron,SOHO,6100,3,,,3,40.33,0.0,40.33,13.44,No,0
Iron,SOHO,6100,5,1.0,,6,42.0,0.0,42.0,8.4,No,0
Iron,SOHO,6100,6,,,6,43.17,0.0,43.17,7.2,No,0
Bronze,SOHO,6100,3,1.0,,4,43.5,0.0,43.5,14.5,Yes,1
Bronze,SOHO,6100,2,9.0,,11,44.33,0.0,44.33,22.17,No,0
Bronze,SOHO,6100,6,,,6,44.5,0.0,44.5,7.42,No,0
Bronze,SOHO,6100,2,1.0,,3,45.17,0.0,45.17,22.59,No,0
Bronze,SOHO,6100,3,1.0,,4,45.33,0.0,45.33,15.11,No,0
Bronze,SOHO,6100,4,1.0,,5,45.67,0.0,45.67,11.42,No,0
Iron,SOHO,6100,4,,,4,46.17,0.0,46.17,11.54,No,0
Bronze,SOHO,6100,5,1.0,,6,46.33,0.0,46.33,9.27,No,0
Bronze,SOHO,6100,4,,,4,46.33,0.0,46.33,11.58,No,0
Bronze,SOHO,6100,5,,,5,47.83,0.0,47.83,9.57,No,0
Bronze,SOHO,6100,5,3.0,,8,49.83,0.0,49.83,9.97,No,0
Bronze,SOHO,6100,4,2.0,,6,50.17,0.0,50.17,12.54,No,0
Bronze,SOHO,6100,4,2.0,,6,50.33,0.0,50.33,12.58,No,0
Bronze,SOHO,6100,2,1.0,,3,50.67,0.0,50.67,25.34,No,0
Bronze,SOHO,6100,4,,,4,52.17,0.0,52.17,13.04,Yes,1
Bronze,SOHO,6100,1,,,1,52.17,0.0,52.17,52.17,No,0
Bronze,SOHO,6100,2,5.0,,7,53.33,0.0,53.33,26.67,No,0
Iron,SOHO,6100,3,,,3,54.83,0.0,54.83,18.28,No,0
Bronze,SOHO,6100,2,,,2,54.83,0.0,54.83,27.42,No,0
Bronze,SOHO,6100,5,,,5,55.67,0.0,55.67,11.13,No,0
Bronze,SOHO,6100,3,2.0,,5,58.17,0.0,58.17,19.39,No,0
Bronze,SOHO,6100,4,2.0,,6,59.33,0.0,59.33,14.83,No,0
Lead,SOHO,6100,7,1.0,,8,59.33,0.0,59.33,8.48,No,0
Bronze,SOHO,6100,4,,,4,59.83,0.0,59.83,14.96,No,0
Bronze,SOHO,6100,4,,,4,60.0,0.0,60.0,15.0,Yes,1
Bronze,SOHO,6100,5,1.0,,6,60.17,0.0,60.17,12.03,No,0
Bronze,SOHO,6100,3,,,3,60.83,0.0,60.83,20.28,No,0
Bronze,SOHO,6100,5,,,5,61.33,0.0,61.33,12.27,No,0
Bronze,SOHO,6100,6,,,6,61.5,0.0,61.5,10.25,No,0
Bronze,SOHO,6100,5,,,5,61.5,0.0,61.5,12.3,No,0
Bronze,SOHO,6100,6,1.0,,7,61.83,0.0,61.83,10.31,No,0
Bronze,SOHO,6100,7,1.0,,8,62.67,0.0,62.67,8.95,No,0
Bronze,SOHO,6100,3,2.0,,5,62.67,0.0,62.67,20.89,No,0
Bronze,SOHO,6100,5,3.0,,8,62.83,0.0,62.83,12.57,No,0
Bronze,SOHO,6100,3,2.0,,5,63.17,0.0,63.17,21.06,No,0
Bronze,SOHO,6100,5,,,5,63.33,0.0,63.33,12.67,No,0
Bronze,SOHO,6100,6,,,6,63.83,0.0,63.83,10.64,No,0
Bronze,SOHO,6100,5,1.0,,6,64.5,0.0,64.5,12.9,No,0
Bronze,SOHO,6100,5,1.0,,6,64.67,0.0,64.67,12.93,No,0
Bronze,SOHO,6100,5,,1.0,6,65.17,0.0,65.17,13.03,No,0
Bronze,SOHO,6100,3,,,3,65.33,0.0,65.33,21.78,No,0
Silver,SOHO,6100,2,2.0,,4,66.17,0.0,66.17,33.09,Yes,1
Bronze,SOHO,6100,6,,,6,66.17,0.0,66.17,11.03,No,0
Bronze,SOHO,6100,6,4.0,,10,66.33,0.0,66.33,11.06,No,0
Bronze,VSE,6100,2,,,2,67.17,0.0,67.17,33.59,No,0
Bronze,SOHO,6100,5,1.0,,6,67.67,0.0,67.67,13.53,No,0
Bronze,SOHO,6100,4,,,4,68.0,0.0,68.0,17.0,No,0
Bronze,SOHO,6100,4,,,4,68.33,0.0,68.33,17.08,No,0
Bronze,SOHO,6100,7,2.0,,9,68.33,0.0,68.33,9.76,No,0
Bronze,SOHO,6100,6,,,6,68.67,0.0,68.67,11.45,No,0
Bronze,SOHO,6100,6,,,6,68.67,0.0,68.67,11.45,No,0
Bronze,SOHO,6100,3,4.0,,7,68.83,0.0,68.83,22.94,No,0
Bronze,SOHO,6100,3,,,3,69.17,0.0,69.17,23.06,No,0
Bronze,SOHO,6100,3,1.0,,4,69.33,0.0,69.33,23.11,No,0
Bronze,SOHO,6100,4,1.0,,5,69.5,0.0,69.5,17.38,No,0
Bronze,SOHO,6100,6,1.0,,7,69.67,0.0,69.67,11.61,No,0
Iron,Other,6100,7,26.0,,33,70.33,0.0,70.33,10.05,No,0
Bronze,SOHO,6100,5,3.0,,8,70.83,0.0,70.83,14.17,No,0
Bronze,SOHO,6100,4,1.0,,5,71.83,0.0,71.83,17.96,No,0
Bronze,SOHO,6100,6,,,6,72.17,0.0,72.17,12.03,No,0
Silver,SOHO,6100,5,5.0,,10,72.83,0.0,72.83,14.57,No,0
Bronze,SOHO,6100,4,,,4,72.83,0.0,72.83,18.21,No,0
Bronze,SOHO,6100,4,,,4,72.83,0.0,72.83,18.21,No,0
Bronze,SOHO,6100,5,,,5,73.5,0.0,73.5,14.7,No,0
Silver,SOHO,6100,4,2.0,,6,74.5,0.0,74.5,18.63,No,0
Bronze,SOHO,6100,6,3.0,,9,74.83,0.0,74.83,12.47,No,0
Bronze,SOHO,6100,6,,,6,75.33,0.0,75.33,12.56,No,0
Bronze,SOHO,6100,4,,,4,75.83,0.0,75.83,18.96,No,0
Bronze,SOHO,6100,5,1.0,,6,76.83,0.0,76.83,15.37,No,0
Gold,SOHO,6100,2,,,2,78.33,0.0,78.33,39.17,No,0
Silver,SOHO,6100,6,1.0,,7,79.17,0.0,79.17,13.2,No,0
Bronze,SOHO,6100,5,,,5,79.5,0.0,79.5,15.9,No,0
Bronze,SOHO,6100,7,,,7,81.0,0.0,81.0,11.57,No,0
Bronze,SOHO,6100,5,1.0,,6,81.67,0.0,81.67,16.33,No,0
Gold,SOHO,6100,1,,,1,82.33,0.0,82.33,82.33,No,0
Bronze,SOHO,6100,4,,,4,83.0,0.0,83.0,20.75,No,0
Bronze,SOHO,6100,5,,,5,83.0,0.0,83.0,16.6,Yes,1
Silver,SOHO,6100,3,,,3,83.67,0.0,83.67,27.89,No,0
Silver,SOHO,6100,5,,,5,83.67,0.0,83.67,16.73,No,0
Bronze,SOHO,6100,3,,,3,84.5,0.0,84.5,28.17,No,0
Bronze,SOHO,6100,6,,,6,84.83,0.0,84.83,14.14,No,0
Bronze,SOHO,6100,7,,,7,85.17,0.0,85.17,12.17,No,0
Bronze,SOHO,6100,4,,,4,85.5,0.0,85.5,21.38,No,0
Bronze,SOHO,6100,4,,,4,85.67,0.0,85.67,21.42,No,0
Bronze,SOHO,6100,3,2.0,,5,85.83,0.0,85.83,28.61,No,0
Bronze,SOHO,6100,6,,,6,85.83,0.0,85.83,14.31,No,0
Bronze,SOHO,6100,3,1.0,,4,86.0,0.0,86.0,28.67,No,0
Bronze,SOHO,6100,4,4.0,,8,86.67,0.0,86.67,21.67,No,0
Silver,SOHO,6100,3,2.0,,5,87.5,0.0,87.5,29.17,No,0
Bronze,SOHO,6100,6,1.0,,7,87.67,0.0,87.67,14.61,No,0
Bronze,SOHO,6100,7,4.0,,11,87.83,0.0,87.83,12.55,Yes,1
Bronze,SOHO,6100,9,,,9,88.0,0.0,88.0,9.78,No,0
Bronze,SOHO,6100,5,,,5,88.5,0.0,88.5,17.7,No,0
Silver,SOHO,6100,5,,,5,88.67,0.0,88.67,17.73,No,0
Silver,VSE,6100,7,3.0,,10,90.5,0.0,90.5,12.93,No,0
Bronze,SOHO,6100,4,,,4,91.67,0.0,91.67,22.92,No,0
Bronze,SOHO,6100,3,,,3,92.17,0.0,92.17,30.72,No,0
Bronze,SOHO,6100,3,,,3,92.67,0.0,92.67,30.89,No,0
Bronze,SOHO,6100,5,,,5,93.33,0.0,93.33,18.67,No,0
Bronze,SOHO,6100,7,5.0,,12,93.83,0.0,93.83,13.4,No,0
Bronze,SOHO,6100,6,,,6,94.67,0.0,94.67,15.78,Yes,1
Bronze,SOHO,6100,9,,,9,96.5,0.0,96.5,10.72,No,0
Bronze,SOHO,6100,7,,,7,96.67,0.0,96.67,13.81,No,0
Bronze,SOHO,6100,7,7.0,,14,97.67,0.0,97.67,13.95,No,0
Silver,SOHO,6100,3,,,3,98.67,0.0,98.67,32.89,No,0
Bronze,SOHO,6100,4,1.0,,5,98.83,0.0,98.83,24.71,No,0
Silver,SOHO,6100,7,1.0,,8,99.17,0.0,99.17,14.17,No,0
Bronze,SOHO,6100,5,,1.0,6,99.67,0.0,99.67,19.93,No,0
Silver,SOHO,6100,6,1.0,,7,99.67,0.0,99.67,16.61,No,0
Bronze,SOHO,6100,7,1.0,,8,99.83,0.0,99.83,14.26,No,0
Bronze,SOHO,6100,6,,,6,100.5,0.0,100.5,16.75,No,0
Silver,SOHO,6100,9,4.0,,13,100.67,0.0,100.67,11.19,No,0
Bronze,SOHO,6100,7,,,7,101.17,0.0,101.17,14.45,No,0
Bronze,SOHO,6100,5,,,5,101.5,0.0,101.5,20.3,No,0
Silver,SOHO,6100,4,1.0,,5,102.0,0.0,102.0,25.5,No,0
Silver,SOHO,6100,7,2.0,,9,102.33,0.0,102.33,14.62,No,0
Bronze,SOHO,6100,5,10.0,,15,102.83,0.0,102.83,20.57,No,0
