CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4002,1,4.0,,5,42.5,0.0,42.5,42.5,No,0
Bronze,SOHO,4002,3,,,3,42.83,0.0,42.83,14.28,No,0
Silver,SOHO,4002,4,3.0,,7,43.67,0.0,43.67,10.92,No,0
Bronze,SOHO,4002,3,2.0,,5,45.0,0.0,45.0,15.0,No,0
Bronze,SOHO,4002,3,3.0,,6,45.33,0.0,45.33,15.11,No,0
Bronze,SOHO,4002,3,,,3,48.83,0.0,48.83,16.28,No,0
Bronze,SOHO,4002,2,,,2,50.5,0.0,50.5,25.25,No,0
Bronze,SOHO,4002,6,5.0,,11,51.33,0.0,51.33,8.56,No,0
Bronze,SOHO,4002,3,2.0,,5,52.83,0.0,52.83,17.61,No,0
Iron,SOHO,4002,6,,,6,53.5,0.0,53.5,8.92,No,0
Bronze,SOHO,4002,2,1.0,,3,53.67,0.0,53.67,26.84,No,0
Bronze,SOHO,4002,6,1.0,,7,55.83,0.0,55.83,9.31,No,0
Bronze,SOHO,4002,6,,,6,57.33,0.0,57.33,9.56,No,0
Bronze,SOHO,4002,5,1.0,,6,58.17,0.0,58.17,11.63,No,0
Bronze,SOHO,4002,5,,,5,59.67,0.0,59.67,11.93,No,0
Bronze,SOHO,4002,4,1.0,,5,64.83,0.0,64.83,16.21,No,0
Bronze,SOHO,4002,6,,,6,66.33,0.0,66.33,11.06,No,0
Bronze,SOHO,4002,7,3.0,,10,67.83,0.0,67.83,9.69,No,0
Bronze,SOHO,4002,9,1.0,,10,68.17,0.0,68.17,7.57,No,0
Silver,SOHO,4002,2,,,2,70.33,0.0,70.33,35.17,No,0
Bronze,VSE,4002,1,3.0,,4,72.67,0.0,72.67,72.67,No,0
Bronze,SOHO,4002,3,2.0,,5,73.17,0.0,73.17,24.39,No,0
Bronze,SOHO,4002,5,,,5,73.67,0.0,73.67,14.73,No,0
Bronze,SOHO,4002,4,5.0,,9,75.83,0.0,75.83,18.96,No,0
Bronze,SOHO,4002,4,7.0,,11,77.17,0.0,77.17,19.29,No,0
Bronze,SOHO,4002,6,6.0,,12,78.0,0.0,78.0,13.0,No,0
Silver,SOHO,4002,14,,,14,84.83,0.0,84.83,6.06,No,0
Bronze,SOHO,4002,3,,,3,86.67,0.0,86.67,28.89,Yes,1
Bronze,SOHO,4002,4,2.0,,6,86.83,0.0,86.83,21.71,No,0
Silver,SOHO,4002,6,,,6,87.5,0.0,87.5,14.58,No,0
Bronze,SOHO,4002,7,,,7,88.5,0.0,88.5,12.64,No,0
Bronze,SOHO,4002,9,,,9,89.17,0.0,89.17,9.91,Yes,1
Silver,SOHO,4002,4,2.0,,6,91.17,0.0,91.17,22.79,No,0
Silver,SOHO,4002,8,2.0,,10,96.83,0.0,96.83,12.1,No,0
Bronze,SOHO,4002,9,,,9,97.33,0.0,97.33,10.81,No,0
Bronze,SOHO,4002,5,,,5,100.17,0.0,100.17,20.03,No,0
Bronze,SOHO,4002,6,4.0,1.0,11,100.17,0.0,100.17,16.7,No,0
Silver,SOHO,4002,9,7.0,,16,100.33,0.0,100.33,11.15,No,0
Silver,SOHO,4002,4,,,4,101.83,0.0,101.83,25.46,No,0
Silver,SOHO,4002,3,,,3,102.0,0.0,102.0,34.0,No,0
Silver,SOHO,4002,8,6.0,,14,103.67,0.0,103.67,12.96,No,0
Silver,SOHO,4002,6,2.0,,8,105.33,0.0,105.33,17.56,No,0
Bronze,SOHO,4002,6,1.0,,7,109.0,0.0,109.0,18.17,No,0
Silver,SOHO,4002,10,,,10,112.5,0.0,112.5,11.25,No,0
Bronze,SOHO,4002,4,2.0,,6,112.83,0.0,112.83,28.21,No,0
Bronze,SOHO,4002,9,,,9,115.83,0.0,115.83,12.87,No,0
Silver,SOHO,4002,7,1.0,,8,118.17,0.0,118.17,16.88,No,0
Silver,SOHO,4002,13,2.0,,15,118.83,0.0,118.83,9.14,No,0
Bronze,SOHO,4002,14,3.0,,17,120.67,0.0,120.67,8.62,No,0
Silver,VSE,4002,9,,,9,127.67,0.0,127.67,14.19,No,0
Silver,SOHO,4002,4,,,4,128.5,0.0,128.5,32.13,No,0
