CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4150,4,,,4,42.5,0.0,42.5,10.63,No,0
Bronze,SOHO,4150,5,,,5,43.5,0.0,43.5,8.7,Yes,1
Bronze,SOHO,4150,3,4.0,,7,43.83,0.0,43.83,14.61,No,0
Bronze,SOHO,4150,5,1.0,,6,61.83,0.0,61.83,12.37,No,0
Bronze,SOHO,4150,3,,,3,63.5,0.0,63.5,21.17,No,0
Bronze,SOHO,4150,7,2.0,,9,70.17,0.0,70.17,10.02,No,0
Silver,SOHO,4150,3,4.0,,7,71.17,0.0,71.17,23.72,No,0
Bronze,SOHO,4150,6,,,6,82.5,0.0,82.5,13.75,No,0
Bronze,SOHO,4150,10,,,10,92.67,0.0,92.67,9.27,No,0
Silver,SOHO,4150,9,1.0,,10,117.5,0.0,117.5,13.06,No,0
Bronze,SOHO,4150,19,,,19,120.5,0.0,120.5,6.34,No,0
Bronze,SOHO,4150,5,1.0,,6,126.17,0.0,126.17,25.23,No,0
Silver,SOHO,4150,10,4.0,,14,132.33,0.0,132.33,13.23,No,0
Gold,SOHO,4150,6,,,6,143.5,0.0,143.5,23.92,No,0
Gold,VSE,4150,13,1.0,,14,159.83,0.0,159.83,12.29,No,0
Bronze,SOHO,4150,13,7.0,,20,160.0,0.0,160.0,12.31,No,0
Gold,VSE,4150,8,3.0,,11,161.0,0.0,161.0,20.13,No,0
Silver,SOHO,4150,8,,,8,166.83,0.0,166.83,20.85,No,0
Gold,VSE,4150,7,,,7,169.67,0.0,169.67,24.24,No,0
Silver,SOHO,4150,11,,,11,170.0,0.0,170.0,15.45,No,0
Gold,SOHO,4150,8,,,8,176.33,0.0,176.33,22.04,No,0
Silver,SOHO,4150,9,,,9,177.17,0.0,177.17,19.69,No,0
Gold,VSE,4150,10,,,10,180.0,0.0,180.0,18.0,No,0
Gold,SOHO,4150,9,,,9,208.67,0.0,208.67,23.19,No,0
Gold,SOHO,4150,13,,,13,211.17,0.0,211.17,16.24,No,0
Gold,VSE,4150,15,1.0,,16,226.67,0.0,226.67,15.11,No,0
Gold,SOHO,4150,20,,,20,263.67,0.0,263.67,13.18,No,0
Gold,SOHO,4150,11,2.0,,13,277.17,0.0,277.17,25.2,No,0
Gold,VSE,4150,35,1.0,,36,277.17,0.0,277.17,7.92,No,0
Platinum,VSE,4150,10,1.0,,11,285.0,0.0,285.0,28.5,No,0
Platinum,VSE,4150,13,,,13,287.83,0.0,287.83,22.14,No,0
Gold,VSE,4150,16,9.0,,25,292.17,0.0,292.17,18.26,Yes,1
Platinum,VSE,4150,20,5.0,,25,333.17,0.0,333.17,16.66,No,0
Platinum,VSE,4150,14,,,14,371.67,0.0,371.67,26.55,No,0
Platinum,VSE,4150,20,,,20,391.17,0.0,391.17,19.56,No,0
Bronze,SOHO,4150,4,,,4,71.5,0.0,71.5,17.88,No,0
