CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,churn_binary
Bronze,SOHO,4270,2,,,2,53.33,0.0,53.33,26.67,No,0
Bronze,SOHO,4270,4,,,4,74.33,0.0,74.33,18.58,No,0
Bronze,SOHO,4270,4,,,4,93.33,0.0,93.33,23.33,Yes,1
Bronze,SOHO,4270,7,,,7,94.67,0.0,94.67,13.52,No,0
Bronze,SOHO,4270,10,3.0,,13,94.83,0.0,94.83,9.48,No,0
Bronze,SOHO,4270,13,2.0,,15,94.83,0.0,94.83,7.29,No,0
Bronze,SOHO,4270,11,3.0,,14,111.17,0.0,111.17,10.11,No,0
Bronze,SOHO,4270,16,2.0,,18,111.33,0.0,111.33,6.96,No,0
Silver,SOHO,4270,12,1.0,,13,111.5,0.0,111.5,9.29,No,0
Bronze,SOHO,4270,10,1.0,,11,112.33,0.0,112.33,11.23,No,0
Silver,VSE,4270,6,2.0,,8,120.67,0.0,120.67,20.11,No,0
Bronze,SOHO,4270,3,1.0,,4,136.83,0.0,136.83,45.61,No,0
Silver,SOHO,4270,3,,,3,157.0,0.0,157.0,52.33,No,0
Silver,SOHO,4270,18,2.0,,20,164.5,0.0,164.5,9.14,No,0
Gold,VSE,4270,9,,,9,192.33,0.0,192.33,21.37,No,0
Silver,SOHO,4270,20,3.0,,23,203.83,0.0,203.83,10.19,No,0
Gold,VSE,4270,10,,,10,207.83,0.0,207.83,20.78,No,0
Gold,VSE,4270,12,3.0,,15,235.33,0.0,235.33,19.61,No,0
Gold,SOHO,4270,8,1.0,,9,248.5,0.0,248.5,31.06,No,0
Gold,SOHO,4270,20,2.0,1.0,23,278.67,0.0,278.67,13.93,No,0
Platinum,VSE,4270,13,,,13,294.67,0.0,294.67,22.67,No,0
Gold,VSE,4270,38,1.0,,39,300.67,0.0,300.67,7.91,No,0
Gold,VSE,4270,22,7.0,,29,339.17,0.0,339.17,15.42,No,0
Platinum,VSE,4270,24,2.0,,26,372.33,0.0,372.33,15.51,No,0
Platinum,VSE,4270,28,2.0,,30,381.17,0.0,381.17,13.61,No,0
Platinum,VSE,4270,6,,,6,385.83,0.0,385.83,64.31,No,0
Platinum,VSE,4270,28,5.0,,33,411.17,0.0,411.17,14.68,No,0
SME,SME,4270,26,,,26,432.8,0.0,432.8,16.65,No,0
Bronze,SOHO,4270,6,,,6,64.5,0.0,64.5,10.75,No,0
Bronze,SOHO,4270,5,,,5,64.67,0.0,64.67,12.93,No,0
Iron,SOHO,4270,1,2.0,,3,65.33,0.0,65.33,65.33,No,0
Bronze,SOHO,4270,2,1.0,,3,66.0,0.0,66.0,33.0,No,0
Bronze,SOHO,4270,4,,,4,67.33,0.0,67.33,16.83,No,0
Bronze,SOHO,4270,4,1.0,,5,68.0,0.0,68.0,17.0,No,0
Bronze,SOHO,4270,2,,,2,69.33,0.0,69.33,34.67,No,0
Bronze,SOHO,4270,2,2.0,,4,75.0,0.0,75.0,37.5,No,0
Bronze,SOHO,4270,2,1.0,,3,83.67,0.0,83.67,41.84,No,0
Bronze,SOHO,4270,3,,,3,85.5,0.0,85.5,28.5,No,0
Lead,SOHO,4270,2,,1.0,3,86.0,0.0,86.0,43.0,No,0
Bronze,SOHO,4270,4,,,4,92.67,0.0,92.67,23.17,No,0
Bronze,SOHO,4270,7,,,7,94.67,0.0,94.67,13.52,No,0
Bronze,SOHO,4270,6,,,6,98.33,0.0,98.33,16.39,No,0
Silver,SOHO,4270,4,2.0,,6,106.83,0.0,106.83,26.71,No,0
Bronze,SOHO,4270,6,1.0,,7,123.67,0.0,123.67,20.61,No,0
Silver,SOHO,4270,11,1.0,,12,126.33,0.0,126.33,11.48,No,0
Bronze,SOHO,4270,6,,,6,129.0,0.0,129.0,21.5,No,0
Silver,SOHO,4270,4,,,4,135.17,0.0,135.17,33.79,No,0
Bronze,SOHO,4270,6,,,6,141.17,0.0,141.17,23.53,No,0
Silver,SOHO,4270,5,1.0,,6,150.83,0.0,150.83,30.17,No,0
Bronze,SOHO,4270,4,,,4,184.67,0.0,184.67,46.17,No,0
Silver,SOHO,4270,10,2.0,,12,292.67,0.0,292.67,29.27,No,0
Bronze,SOHO,4270,2,3.0,,5,57.0,0.0,57.0,28.5,No,0
Bronze,SOHO,4270,2,1.0,,3,57.33,0.0,57.33,28.67,No,0
Bronze,SOHO,4270,3,9.0,,12,58.0,0.0,58.0,19.33,No,0
Bronze,SOHO,4270,3,,,3,61.0,0.0,61.0,20.33,No,0
Iron,SOHO,4270,2,3.0,,5,61.5,0.0,61.5,30.75,No,0
Platinum,VSE,4270,37,1.0,8.0,46,402.67,0.0,402.67,10.88,No,0
SME,SME,4270,23,11.0,,34,453.17,0.0,453.17,19.7,No,0
SME,SME,4270,40,8.0,,48,458.33,0.0,458.33,11.46,No,0
Bronze,SOHO,4270,1,,,1,41.83,0.0,41.83,41.83,No,0
Bronze,SOHO,4270,4,2.0,,6,43.33,0.0,43.33,10.83,No,0
Bronze,SOHO,4270,2,,,2,44.0,0.0,44.0,22.0,No,0
Bronze,SOHO,4270,1,1.0,,2,45.83,0.0,45.83,45.83,No,0
Bronze,SOHO,4270,3,,,3,48.33,0.0,48.33,16.11,No,0
Bronze,SOHO,4270,3,,,3,49.17,0.0,49.17,16.39,Yes,1
Bronze,SOHO,4270,3,,,3,50.0,0.0,50.0,16.67,No,0
Bronze,SOHO,4270,3,2.0,,5,50.17,0.0,50.17,16.72,No,0
Bronze,SOHO,4270,3,,,3,50.17,0.0,50.17,16.72,No,0
Bronze,SOHO,4270,5,,,5,51.0,0.0,51.0,10.2,No,0
Bronze,SOHO,4270,5,,,5,52.0,0.0,52.0,10.4,No,0
Bronze,SOHO,4270,2,1.0,,3,52.83,0.0,52.83,26.42,No,0
Bronze,SOHO,4270,5,,,5,54.17,0.0,54.17,10.83,No,0
Bronze,SOHO,4270,2,1.0,,3,56.17,0.0,56.17,28.09,No,0
